Product Name,link,ean_value,Price,Image URL,Alt Text
"Chocolate KITKAT 4 Fingers White 41,5g",https://www.supermuffato.com.br/chocolate-nestle-kitkat-branco-41-5-g-229560/p,7891000249239,2.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Farinha Láctea Nestlé Tradicional 600g,https://www.supermuffato.com.br/farinha-lactea-nestle-tradicional-600g-212265/p,7891000078518,31.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Bebida Láctea Nescafé Smoovlatté 270ml,https://www.supermuffato.com.br/bebida-lactea-nescafe-smoovlatte-270-ml-204761/p,7891000110829,6.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Chocolate Nestlé Classic Diet 25g,https://www.supermuffato.com.br/chocolate-nestle-classic-diet-25g-198631/p,7891000098844,3.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Cereal Matinal Nescau Tradicional 770g,https://www.supermuffato.com.br/cereal-matinal-nescau-770g-184359/p,7891000100448,22.24,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
"Bebida Láctea Neston Maçã, Banana e Mamão 280ml",https://www.supermuffato.com.br/bebida-lactea-nestle-fast-neston-280-ml-169599/p,7891000090732,6.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Biscoito Calipso Coberto Chocolate 130g,https://www.supermuffato.com.br/biscoito-calipso-tradicional-tostines-130g-3665/p,7891000889701,8.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Chocolate Nestlé Classic ao Leite com Amendoim 150g,https://www.supermuffato.com.br/chocolate-nestle-classic-ao-leite-com-amendoim-150g-285100/p,7891000358887,8.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Cereal Matinal Nestlé Crunch 230g,https://www.supermuffato.com.br/cereal-matinal-nestle-crunch-230g-281765/p,7891000356791,18.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Cookie CLASSIC Baunilha com Gotas de Chocolate 60g,https://www.supermuffato.com.br/cookie-classic-baunilha-com-gotas-de-chocolate-60g-272939/p,7891000339596,3.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Composto Alimentar Nestlé Neslac Zero Lactose 700g,https://www.supermuffato.com.br/composto-alimentar-nestle-neslac-zero-lactose-700g-271413/p,7891000309711,68.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Biscoito Nestlé Negresco Coberto Chocolate 120g,https://www.supermuffato.com.br/biscoito-nestle-negresco-cobertura-de-chocolate-120g-259530/p,7891000290026,8.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Aveia Orgânica Nestlé em Flocos 170g,https://www.supermuffato.com.br/aveia-organica-nestle-em-flocos-170g-255119/p,7891000282700,10.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Aveia Nestlé Flocos Grossos Orgânica 170g,https://www.supermuffato.com.br/aveia-nestle-organico-flocos-grosso-pct-170g-241574/p,7891000253403,10.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Creme de Leite Nestlé Zero Lactose 200g,https://www.supermuffato.com.br/creme-leite-nestle-zero-lactose-200g-238548/p,7891000253182,7.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
"Chocolate KITKAT 4 Fingers Dark 41,5g",https://www.supermuffato.com.br/chocolate-nestle-kitkat-dark-41-5-g-229806/p,7891000248829,2.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Cookies Negresco Gotas de Baunilha 60g,https://www.supermuffato.com.br/cookie-negresco-baunilha-60g-228580/p,7891000247624,3.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
Cacau em Pó Nestlé Dois frades 100% Cacau 200g,https://www.supermuffato.com.br/cacau-em-po-nestle-dois-frades-200g-219460/p,7891000120095,32.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_nestle_01.png?v=638361686283900000,nestle cupom
"Amaciante Concentrado Downy Frescor da Primavera 1,5L",https://www.supermuffato.com.br/amaciante-downy-frescor-da-primavera-fc-15l-261114/p,7500435153867,34.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
"Amaciante Concentrado Downy Água Fresca 1,5L",https://www.supermuffato.com.br/amaciante-downy-aqua-fresca-fc-15l-261109/p,,34.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Kit Pantene Colágeno Hidrata e Resgata Shampoo 300ml + Condicionador 150ml,https://www.supermuffato.com.br/kit-pantene-colageno-hidrata-e-resgata-shampoo-300ml---condicionador-150ml-288995/p,7500435200301,30.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Kit Pantene Bambu Nutre e Cresce Shampoo 400ml + Condicionador 175ml,https://www.supermuffato.com.br/kit-pantene-bambu-nutre-e-cresce-shampoo-400ml---condicionador-175ml-277922/p,7500435188227,30.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Protetores Diários Always Com Perfume 40 Unidades,https://www.supermuffato.com.br/protetor-intimo-always-diarios-leve-40-pague-30-168866/p,7506295338901,17.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Fraldas Pampers Confort Sec XXG 112 Unidades,https://www.supermuffato.com.br/fralda-pampers-confort-sec-xxg-c112-1un-284588/p,7500435200240,195.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Absorvente Always Super Proteção Cobertura Seca com Abas 32 Unidades,https://www.supermuffato.com.br/absorvente-always-super-protecao-cobertura-seca-com-abas-32-unidades-238518/p,7500435127288,18.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Sabão Líquido Ariel Concentrado 2L,https://www.supermuffato.com.br/sabao-liquido-ariel-concentrado-2-l-218389/p,7500435115315,42.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Absorvente Noturno Always Noites Tranquilas Seca com abas 32 Unidades,https://www.supermuffato.com.br/absorvente-always-noturno-seca--cabas-c32un-209424/p,7506339325263,38.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Creme Dental Oral-B Menta Refrescante 175g,https://www.supermuffato.com.br/cr-dent-oral-b-menta-refres-l-p-175g-297160/p,7500435221443,11.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Carga Gillette Mach3 Carbono com 4un Leve Mais Pague Menos,https://www.supermuffato.com.br/carga-gillette-mach3-carbono-com-4un-leve-mais-pague-menos-296759/p,7500435211635,34.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Aparelho Descartável para Depilar Gillette Venus 2un,https://www.supermuffato.com.br/aparelho-descartavel-para-depilar-gillette-venus-2un-296757/p,7500435204002,18.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Carga Gillette Mach 3 Carbono 2un,https://www.supermuffato.com.br/carga-gillette-mach-3-carbono-un-296756/p,7500435225366,35.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Aparelho de Barbear Gillette Mach 3 Carbono Un,https://www.supermuffato.com.br/ap-barb-gillette-mach-3-carbono-un-296755/p,7500435219334,18.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Condicionador Pantene Equilíbrio Raiz e Pontas 510ml,https://www.supermuffato.com.br/cond-pantene-hidr-equil-raizpont-510ml-295538/p,7500435209755,30.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Fio dental Oral-B Essential Floss 50m,https://www.supermuffato.com.br/fio-dental-oral-b--essential-floss-50m-294741/p,7800005082024,15.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Escova Dental Oral-B Pro-Saúde Indicator Black Extramacia 2un,https://www.supermuffato.com.br/escova-dental-oral-b-pro-saude-indicator-black-extramacia-2un-294735/p,7500435204415,15.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Creme Dental Oral B 123 Menta 150g,https://www.supermuffato.com.br/creme-dental-oral-b-123-menta-150g-290204/p,7500435124638,6.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Aparelho de Barbear Gillette Corpo Descartável com 2un,https://www.supermuffato.com.br/aparelho-de-barbear-gillette-corpo-descartavel-com-2un-290181/p,7500435178594,24.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Carga Gillette Mach3 Sensitive Leve 6un Pague 5un,https://www.supermuffato.com.br/carga-gillette-mach3-sensitive-l6-p5-1un-290179/p,7500435203395,49.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Carga Gillette Mach3 Regular Leve 6un Pague 5 Un,https://www.supermuffato.com.br/carga-gillette-mach3-reg-l6-p5-1un-290177/p,7500435203388,39.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Shampoo Pantene Equilíbrio Raíz e Pontas 175ml,https://www.supermuffato.com.br/shampoo-pantene-equilibrio-raiz-e-pontas-175ml-289900/p,7500435209342,10.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Shampoo Pantene Equilíbrio Raíz e Pontas 300ml,https://www.supermuffato.com.br/shampoo-pantene-equilibrio-raiz-e-pontas-300ml-289899/p,7500435209304,18.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Condicionador Pantene Equilíbrio Raíz e Pontas 150ml,https://www.supermuffato.com.br/condicionador-pantene-equilibrio-raiz-e-pontas-150ml-289897/p,7500435209335,11.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Creme Dental Oral-B Gengiva Detox Tartar Defense Mint 102g,https://www.supermuffato.com.br/creme-dental-oral-b-gengiva-detox-tartar-defense-mint-102g-289895/p,7500435201087,14.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Fralda Descartável Infantil Pants Pampers Ajuste Total G Pacote 72 Unidades,https://www.supermuffato.com.br/fralda-descartavel-infantil-pants-pampers-ajuste-total-g-pacote-72-unidades-289267/p,7500435146487,113.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Fralda Descartável Infantil Pants Pampers Ajuste Total M Pacote 84 Unidades,https://www.supermuffato.com.br/fralda-descartavel-infantil-pants-pampers-ajuste-total-m-pacote-84-unidades-289266/p,7500435146470,113.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Fralda Descartável Infantil Pants Pampers Ajuste Total XG Pacote 66 Unidades,https://www.supermuffato.com.br/fralda-descartavel-infantil-pants-pampers-ajuste-total-xg-pacote-66-unidades-289265/p,7500435146494,113.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Desodorante Antitranspirante Old Spice Pegador 200ml,https://www.supermuffato.com.br/desodorante-antitranspirante-old-spice-pegador-200ml-288997/p,7500435158688,23.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Desodorante Antitranspirante Old Spice Adventure 124g,https://www.supermuffato.com.br/desodorante-antitranspirante-old-spice-adventure-124g-288996/p,7500435161411,23.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Fralda Pampers Confort Sec XG com 54un,https://www.supermuffato.com.br/fralda-pampers-confort-sec-xg-com-54un-288994/p,7500435205269,102.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Fraldas Pampers Confort Sec XXG 52un,https://www.supermuffato.com.br/fraldas-pampers-confort-sec-xxg-52un-288993/p,7500435205238,102.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Creme para Depilação Gillette Venus Suavidade e Maciez 150ml,https://www.supermuffato.com.br/creme-para-depilacao-gillette-venus-suavidade-e-maciez-150ml-286465/p,7500435173100,36.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Aparelhos de Barbear Gillette Derma Proteção 4 Unidades,https://www.supermuffato.com.br/aparelhos-de-barbear-gillette-derma-protecao-4-unidades-285773/p,7500435190534,38.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Aparelhos de Barbear Gillette Derma Proteção 2 Unidades,https://www.supermuffato.com.br/aparelhos-de-barbear-gillette-derma-protecao-2-unidades-285772/p,7500435190541,24.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Creme Dental Oral-B Duplo Alívio 70g,https://www.supermuffato.com.br/creme-dental-oral-b-duplo-alivio-70g-285770/p,7500435152457,13.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Creme Dental Oral-B Duplo Alívio 140g,https://www.supermuffato.com.br/creme-dental-oral-b-duplo-alivio-140g-285768/p,7500435152495,21.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Absorvente Noturno Always Noites Tranquilas Suave com abas Leve 48un Pague 40un,https://www.supermuffato.com.br/absorvente-noturno-always-noites-tranquilas-suave-com-abas-leve-48un-pague-40un-284592/p,7500435190640,56.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Absorvente Noturno Always Noites Tranquilas Cobertura Seca com abas Leve 48 Pague 40,https://www.supermuffato.com.br/absorvente-noturno-always-noites-tranquilas-cobertura-seca-com-abas-leve-48-pague-40-284591/p,7500435190657,56.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Absorventes Always Super Proteção Suave com Abas 10 unidades,https://www.supermuffato.com.br/absorventes-always-super-protecao-suave-com-abas-10-unidades-284590/p,7500435190633,6.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Amaciante Concentrado Downy Brisa Intenso 1.5L,https://www.supermuffato.com.br/amaciante-concentrado-downy-brisa-intenso-1-5l-283021/p,7500435201278,34.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Condicionador Pantene Colágeno Hidrata e Resgata 510ml,https://www.supermuffato.com.br/condicionador-pantene-colageno-hidrata-e-resgata-510ml-282629/p,7500435151504,30.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Shampoo Pantene Colágeno Hidrata e Resgata 300ml,https://www.supermuffato.com.br/shampoo-pantene-colageno-hidrata-e-resgata-300ml-282627/p,7500435196987,25.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Shampoo Pantene Colágeno Hidrata e Resgata 510ml,https://www.supermuffato.com.br/shampoo-pantene-colageno-hidrata-e-resgata-510ml-282626/p,7500435151498,26.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Booster Proteção Pantene Colágeno Hidrata & Resgata Pré e Pós Coloração 90ml,https://www.supermuffato.com.br/mascara-de-tratamento-pantene-colageno-hidrata-e-resgata-90ml-282625/p,7500435197021,20.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Desodorante Spray Antitranspirante Old Spice Adventure Valentia e Madeira 93g,https://www.supermuffato.com.br/desodorante-antitranspirante-old-spice-adventure-93g-281417/p,7500435186438,19.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Kit Pantene Brilho Extremo Shampoo 400ml + Condicionador 175ml,https://www.supermuffato.com.br/kit-pantene-brilho-extremo-shampoo-400ml---condicionador-175ml-281414/p,7500435199780,30.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
Fralda Descartável Infantil Pampers Confort Sec M Pacote 148 Unidades,https://www.supermuffato.com.br/fralda-descartavel-infantil-pampers-confort-sec-m-pacote-148-unidades-277715/p,7500435130233,195.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_gillette.jpg?v=638360856629630000,gillette
"Amaciante Concentrado Downy Frescor da Primavera 1,5L",https://www.supermuffato.com.br/amaciante-downy-frescor-da-primavera-fc-15l-261114/p,7500435153867,34.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
"Amaciante Concentrado Downy Água Fresca 1,5L",https://www.supermuffato.com.br/amaciante-downy-aqua-fresca-fc-15l-261109/p,,34.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Kit Pantene Colágeno Hidrata e Resgata Shampoo 300ml + Condicionador 150ml,https://www.supermuffato.com.br/kit-pantene-colageno-hidrata-e-resgata-shampoo-300ml---condicionador-150ml-288995/p,7500435200301,30.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Kit Pantene Bambu Nutre e Cresce Shampoo 400ml + Condicionador 175ml,https://www.supermuffato.com.br/kit-pantene-bambu-nutre-e-cresce-shampoo-400ml---condicionador-175ml-277922/p,7500435188227,30.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Protetores Diários Always Com Perfume 40 Unidades,https://www.supermuffato.com.br/protetor-intimo-always-diarios-leve-40-pague-30-168866/p,7506295338901,17.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Fraldas Pampers Confort Sec XXG 112 Unidades,https://www.supermuffato.com.br/fralda-pampers-confort-sec-xxg-c112-1un-284588/p,7500435200240,195.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Absorvente Always Super Proteção Cobertura Seca com Abas 32 Unidades,https://www.supermuffato.com.br/absorvente-always-super-protecao-cobertura-seca-com-abas-32-unidades-238518/p,7500435127288,18.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Sabão Líquido Ariel Concentrado 2L,https://www.supermuffato.com.br/sabao-liquido-ariel-concentrado-2-l-218389/p,7500435115315,42.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Absorvente Noturno Always Noites Tranquilas Seca com abas 32 Unidades,https://www.supermuffato.com.br/absorvente-always-noturno-seca--cabas-c32un-209424/p,7506339325263,38.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Creme Dental Oral-B Menta Refrescante 175g,https://www.supermuffato.com.br/cr-dent-oral-b-menta-refres-l-p-175g-297160/p,7500435221443,11.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Carga Gillette Mach3 Carbono com 4un Leve Mais Pague Menos,https://www.supermuffato.com.br/carga-gillette-mach3-carbono-com-4un-leve-mais-pague-menos-296759/p,7500435211635,34.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Aparelho Descartável para Depilar Gillette Venus 2un,https://www.supermuffato.com.br/aparelho-descartavel-para-depilar-gillette-venus-2un-296757/p,7500435204002,18.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Carga Gillette Mach 3 Carbono 2un,https://www.supermuffato.com.br/carga-gillette-mach-3-carbono-un-296756/p,7500435225366,35.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Aparelho de Barbear Gillette Mach 3 Carbono Un,https://www.supermuffato.com.br/ap-barb-gillette-mach-3-carbono-un-296755/p,7500435219334,18.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Condicionador Pantene Equilíbrio Raiz e Pontas 510ml,https://www.supermuffato.com.br/cond-pantene-hidr-equil-raizpont-510ml-295538/p,7500435209755,30.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Fio dental Oral-B Essential Floss 50m,https://www.supermuffato.com.br/fio-dental-oral-b--essential-floss-50m-294741/p,7800005082024,15.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Escova Dental Oral-B Pro-Saúde Indicator Black Extramacia 2un,https://www.supermuffato.com.br/escova-dental-oral-b-pro-saude-indicator-black-extramacia-2un-294735/p,7500435204415,15.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Creme Dental Oral B 123 Menta 150g,https://www.supermuffato.com.br/creme-dental-oral-b-123-menta-150g-290204/p,7500435124638,6.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Aparelho de Barbear Gillette Corpo Descartável com 2un,https://www.supermuffato.com.br/aparelho-de-barbear-gillette-corpo-descartavel-com-2un-290181/p,7500435178594,24.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Carga Gillette Mach3 Sensitive Leve 6un Pague 5un,https://www.supermuffato.com.br/carga-gillette-mach3-sensitive-l6-p5-1un-290179/p,7500435203395,49.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Carga Gillette Mach3 Regular Leve 6un Pague 5 Un,https://www.supermuffato.com.br/carga-gillette-mach3-reg-l6-p5-1un-290177/p,7500435203388,39.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Shampoo Pantene Equilíbrio Raíz e Pontas 175ml,https://www.supermuffato.com.br/shampoo-pantene-equilibrio-raiz-e-pontas-175ml-289900/p,7500435209342,10.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Shampoo Pantene Equilíbrio Raíz e Pontas 300ml,https://www.supermuffato.com.br/shampoo-pantene-equilibrio-raiz-e-pontas-300ml-289899/p,7500435209304,18.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
Condicionador Pantene Equilíbrio Raíz e Pontas 150ml,https://www.supermuffato.com.br/condicionador-pantene-equilibrio-raiz-e-pontas-150ml-289897/p,7500435209335,11.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_peg_oral_bn.jpg?v=638360856634300000,oral b
